trial,min_prof_thr,max_down_prop,gain_tightfact,tau_time,tau_dur,thresh_mode,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,avg_daily_pnl
310,0.01161,0.01027,0.05961,15.00266,39.07918,median_nonzero,0,3,109,0.14986,7.76667,1.94609,-3.63394,0.08184,0.02516,9.0416,85869056619.2215
383,0.01337,0.0118,0.04754,15.00519,37.71439,median_nonzero,0,4,115,0.16016,7.98692,1.09015,-4.06462,0.09803,0.01147,9.43812,85818377637.92245
269,0.01245,0.01766,0.01896,15.20439,38.87963,median_nonzero,0,2,113,0.09798,5.84473,1.92493,-4.63533,0.05699,0.01024,7.21394,85786725094.91345
317,0.01338,0.01374,0.06318,15.00187,38.64929,median_nonzero,0,3,109,0.13221,7.81771,1.95622,-3.87999,0.0743,0.01982,9.27552,85752783194.0074
395,0.01167,0.01012,0.05868,15.00073,39.50974,median_nonzero,0,4,113,0.16282,7.87916,0.98226,-3.49632,0.10111,0.02537,8.73473,85699007666.85999
294,0.01016,0.01149,0.05853,15.00048,38.74884,median_nonzero,0,3,110,0.14259,7.54282,1.98834,-3.73208,0.07742,0.01682,8.98351,85646502593.0602
296,0.01071,0.01087,0.05897,15.01377,38.64728,median_nonzero,0,3,110,0.1396,7.60796,1.98993,-3.83204,0.07731,0.01608,8.94983,85623025346.35089
287,0.01003,0.01312,0.05888,15.15179,39.83368,median_nonzero,0,2,114,0.11079,6.24294,1.9525,-4.1959,0.05704,0.01991,8.26271,85530058643.42688
291,0.01161,0.01101,0.05846,15.15402,38.95575,median_nonzero,0,3,110,0.11643,6.25004,1.98854,-4.14359,0.06628,0.01009,8.39578,85339864820.7012
279,0.01216,0.01215,0.06049,15.1702,39.49932,median_nonzero,0,2,111,0.10718,6.29233,1.99118,-4.17343,0.05658,0.01779,8.09216,85305430677.32568
336,0.01004,0.0133,0.05753,15.00304,38.22382,median_nonzero,0,3,111,0.12801,7.37206,1.9149,-3.96989,0.07335,0.03687,9.21405,85215356868.89082
275,0.01202,0.01254,0.02044,15.25542,36.87453,median_nonzero,0,2,113,0.10539,5.86727,1.88741,-4.73609,0.05823,0.01047,7.0514,85208540970.7318
396,0.01441,0.01004,0.06235,15.21708,38.30914,median_nonzero,0,3,111,0.14955,6.61011,0.99461,-4.02734,0.0777,0.02164,9.33492,85108181528.24571
319,0.01357,0.01,0.06347,15.03203,39.11932,median_nonzero,0,3,110,0.1484,8.07897,1.99527,-3.91102,0.07616,0.02827,9.62675,85087245407.7453
278,0.01183,0.0118,0.0592,15.18173,38.89126,median_nonzero,0,2,111,0.10717,6.41437,1.97822,-4.78542,0.05783,0.01932,8.03699,85046490107.09863
316,0.01288,0.01029,0.06058,15.01939,39.42595,median_nonzero,0,3,109,0.14346,7.243,1.9355,-3.65642,0.0837,0.02777,8.85738,85044342099.51025
277,0.01181,0.01226,0.0224,15.13615,38.88893,median_nonzero,0,2,112,0.10717,5.92483,1.97092,-4.52145,0.0751,0.01064,7.9353,85035785423.02138
318,0.01004,0.01381,0.05987,15.00285,38.65247,median_nonzero,0,3,109,0.13094,7.80287,1.94774,-3.89127,0.08293,0.02006,9.26585,84993287471.12971
248,0.01021,0.0166,0.01758,15.25965,38.63789,median_nonzero,0,2,114,0.08915,5.52723,1.86903,-4.62359,0.05821,0.01226,6.38845,84909972782.08112
240,0.01028,0.01957,0.01772,15.27492,37.67253,median_nonzero,0,2,112,0.0886,5.22467,1.86354,-4.63724,0.05009,0.01831,6.64394,84769954939.71854
417,0.0145,0.01219,0.06112,15.00123,38.40223,median_nonzero,0,5,113,0.14615,9.49234,0.97137,-3.63933,0.08674,0.03537,9.84114,84675890602.2921
322,0.01341,0.01417,0.05505,15.00452,38.78598,median_nonzero,0,3,109,0.13275,7.50942,1.95294,-3.58597,0.08237,0.02289,9.28517,84599950744.082
347,0.01613,0.0117,0.04871,15.1566,39.4912,median_nonzero,0,3,109,0.14424,6.90118,1.217,-3.99532,0.08086,0.01644,9.10424,84594750718.24847
420,0.01793,0.01179,0.06364,15.00786,38.63807,median_nonzero,0,5,113,0.15074,8.33219,0.90972,-3.98233,0.08477,0.04122,10.11381,84539814680.51495
246,0.01258,0.01715,0.01797,15.29081,38.5818,median_nonzero,0,2,112,0.08842,5.57732,1.87508,-4.5842,0.05898,0.0105,6.76968,84428264320.0806
94,0.01798,0.02446,0.02564,15.2365,29.11987,median_nonzero,0,2,83,0.06255,3.39775,1.96036,-3.38031,0.06274,0.02852,6.759,84376957646.36627
247,0.01004,0.0168,0.01844,15.27809,38.61836,median_nonzero,0,2,114,0.09143,5.52062,1.86145,-4.57672,0.05949,0.01108,6.65,84351735668.77814
162,0.02405,0.03462,0.01004,15.01502,32.36223,median_nonzero,0,2,102,0.02227,5.10257,1.72132,-5.05206,0.08093,0.06251,5.38289,84331317879.19151
256,0.01219,0.01841,0.01885,15.25183,37.30717,median_nonzero,0,2,111,0.08833,5.20955,1.84697,-4.77092,0.06136,0.01847,7.13429,84253049522.1891
348,0.01248,0.01315,0.05769,15.0009,38.54723,median_nonzero,0,3,111,0.12725,7.70612,1.99964,-3.28911,0.08813,0.02316,9.74538,84235784645.15204
292,0.0117,0.01075,0.05859,15.12291,39.09098,median_nonzero,0,3,110,0.12363,7.27004,1.99992,-4.1863,0.07656,0.01163,8.27627,84187232844.22102
345,0.01411,0.01002,0.05991,15.00185,39.99762,median_nonzero,0,3,110,0.16986,8.28957,1.95735,-3.83502,0.09385,0.01679,8.64784,84121568880.08075
241,0.011,0.02168,0.01818,15.29271,37.80248,median_nonzero,0,2,115,0.08969,5.19554,1.84899,-4.60703,0.05052,0.01141,6.68075,84110091814.31754
271,0.0134,0.02058,0.01916,15.21952,39.94331,median_nonzero,0,2,112,0.10238,5.59826,1.89963,-4.39388,0.05929,0.01022,5.87638,84101356210.33435
300,0.01056,0.01035,0.06023,15.03736,38.88437,median_nonzero,0,3,109,0.14555,7.56108,1.9894,-3.80215,0.08077,0.03087,8.94651,84085678452.2909
280,0.01185,0.01303,0.0542,15.20156,39.58717,median_nonzero,0,2,111,0.1259,6.40575,1.97001,-4.18674,0.05696,0.01067,8.45861,84072555730.10834
230,0.01697,0.02081,0.01387,15.29927,37.41551,median_nonzero,0,2,108,0.06229,5.38071,1.77099,-4.78261,0.05614,0.02431,6.87308,84014682453.15616
303,0.01004,0.01151,0.05697,15.03173,38.87663,median_nonzero,0,3,110,0.15401,7.75539,1.99711,-3.60715,0.08032,0.01982,9.1804,83957456214.93602
266,0.01392,0.01599,0.0193,15.22238,39.69294,median_nonzero,0,2,112,0.106,5.54697,1.97618,-4.74477,0.05894,0.01001,6.29262,83930742800.4244
364,0.01484,0.01001,0.05793,15.00004,37.75346,median_nonzero,0,3,112,0.14265,8.47194,1.99973,-3.6877,0.09687,0.03248,8.89918,83823342322.93112
313,0.01007,0.0123,0.05599,15.00167,39.36646,median_nonzero,0,3,110,0.15308,7.96707,1.99504,-3.83883,0.08373,0.02421,9.44228,83729933061.3943
306,0.01011,0.01028,0.05691,15.08563,39.20583,median_nonzero,0,3,110,0.13691,8.11437,1.99896,-3.91425,0.07934,0.02696,9.41273,83646686033.49648
235,0.01485,0.02132,0.01772,15.28574,37.73627,median_nonzero,0,2,111,0.08015,5.34426,1.80721,-4.67959,0.0522,0.0246,6.75993,83599350840.96458
262,0.01434,0.018,0.02025,15.21756,37.04589,median_nonzero,0,2,111,0.10335,5.65104,1.86165,-4.70105,0.06495,0.01852,7.29987,83572374701.51398
312,0.01216,0.01014,0.06091,15.1075,39.38507,median_nonzero,0,3,109,0.13611,7.48472,1.94192,-3.48545,0.08187,0.02535,9.13404,83547685243.39735
419,0.05042,0.01595,0.06281,15.22441,17.85925,median_nonzero,0,4,112,0.26352,9.1436,1.04008,-3.72765,0.06533,0.02869,10.48414,83452725627.43552
250,0.01244,0.01763,0.01847,15.23963,38.28237,median_nonzero,0,2,114,0.1025,5.1921,1.86591,-4.65548,0.05977,0.0181,6.36444,83399992009.77083
232,0.01555,0.02146,0.01735,15.29646,37.62044,median_nonzero,0,2,111,0.0777,5.43718,1.76267,-4.77751,0.05558,0.02171,6.80626,83369541546.41335
307,0.01016,0.01201,0.0581,15.00619,39.99965,median_nonzero,0,3,109,0.1413,8.37303,1.945,-3.7645,0.08088,0.0339,9.90741,83359818115.77205
242,0.01121,0.02152,0.01849,15.29899,38.02622,median_nonzero,0,2,112,0.09575,5.30171,1.84198,-4.61372,0.05087,0.01704,6.63567,83259352762.4709
231,0.0177,0.0211,0.01711,15.30397,38.20696,median_nonzero,0,2,108,0.08104,5.3168,1.76612,-4.82106,0.05353,0.02301,6.97385,83232227364.55
263,0.01364,0.01772,0.01987,15.23585,37.19312,median_nonzero,0,2,112,0.10267,5.63278,1.90878,-4.67383,0.06268,0.01881,7.574,83162121817.8003
233,0.01405,0.02018,0.0167,15.28936,38.36652,median_nonzero,0,2,109,0.08082,5.5071,1.7942,-4.74546,0.06051,0.02214,6.85171,83156267923.75432
259,0.0145,0.01849,0.02068,15.21492,37.49049,median_nonzero,0,2,114,0.11785,5.49746,1.92095,-4.49863,0.07002,0.01021,7.48732,83116390886.58392
229,0.01401,0.0199,0.01708,15.33187,38.08998,median_nonzero,0,2,108,0.08572,5.38607,1.75001,-5.10093,0.05016,0.02478,6.80125,83011414029.29422
93,0.01444,0.02499,0.02653,15.25197,29.08856,median_nonzero,0,2,83,0.0606,3.39932,1.79916,-2.82912,0.07594,0.03725,5.19647,82953978479.65489
252,0.01245,0.0189,0.0187,15.27204,38.34334,median_nonzero,0,2,115,0.08915,5.24455,1.84646,-4.63105,0.06832,0.01718,6.36357,82868847687.60403
257,0.01211,0.01846,0.01831,15.27093,37.43637,median_nonzero,0,2,111,0.112,5.17966,1.91895,-4.75956,0.05019,0.01834,7.15405,82849702622.84198
267,0.01175,0.01557,0.01944,15.18107,38.36124,median_nonzero,0,2,112,0.11161,5.60858,1.96638,-4.42051,0.07394,0.0112,6.04671,82827475058.66063
341,0.01554,0.01008,0.06123,15.18756,38.15119,median_nonzero,0,3,109,0.15571,8.57913,1.95395,-4.01795,0.07071,0.01724,9.29674,82725145020.66917
386,0.01151,0.01332,0.06501,15.1832,37.51847,median_nonzero,0,3,113,0.14006,7.50007,1.04119,-3.19367,0.08958,0.01708,8.67299,82719138647.42807
237,0.01365,0.01872,0.01804,15.30481,39.45063,median_nonzero,0,2,110,0.0775,5.46607,1.85217,-4.7455,0.05954,0.02294,6.74628,82713357221.49629
404,0.01476,0.01514,0.05599,15.16526,38.83036,median_nonzero,0,4,109,0.11966,8.23733,1.07247,-3.87464,0.07576,0.03028,9.0234,82673596708.66039
403,0.01143,0.01207,0.0587,15.22874,39.15274,median_nonzero,0,3,113,0.15751,7.98024,1.28876,-4.09052,0.06644,0.02212,8.49658,82555429383.38127
214,0.02191,0.02645,0.01566,15.34716,34.67834,median_nonzero,0,1,105,0.07603,5.4246,1.71581,-4.94308,0.05004,0.03012,7.79006,82486259859.61836
264,0.01488,0.01824,0.02022,15.2057,37.21082,median_nonzero,0,2,111,0.12208,5.62629,1.90848,-4.66228,0.06296,0.01791,7.27929,82474317072.23878
211,0.02408,0.02776,0.01093,15.27218,33.56863,median_nonzero,0,1,105,0.06249,4.97538,1.71451,-4.91017,0.07138,0.0298,6.72152,82393693812.5028
325,0.01331,0.01366,0.05728,15.01044,38.20806,median_nonzero,0,4,108,0.13964,8.4619,1.92732,-3.49028,0.08454,0.02425,10.09787,82318315503.2655
375,0.01189,0.01194,0.0616,15.36527,37.69536,median_nonzero,0,3,112,0.14479,6.90639,0.85104,-3.38961,0.06729,0.01529,9.683,82178112132.65883
258,0.01461,0.01864,0.01885,15.23516,37.51262,median_nonzero,0,2,112,0.11371,5.23892,1.92948,-4.52266,0.07025,0.01622,7.15097,81982575235.20256
361,0.01298,0.01317,0.05759,15.1784,39.03304,median_nonzero,0,4,108,0.12375,7.81966,1.36663,-3.84127,0.08525,0.01589,9.53697,81932695202.72261
407,0.01002,0.01012,0.0585,15.67247,15.86504,median_nonzero,0,4,112,0.14287,8.1064,0.88503,-2.95572,0.06632,0.0353,9.85706,81859297183.56232
328,0.01556,0.01,0.05301,15.00664,39.21373,median_nonzero,0,4,109,0.16708,8.73932,1.92289,-3.59209,0.08691,0.03496,10.8812,81858757252.48657
369,0.01195,0.01167,0.05852,15.18279,37.83773,median_nonzero,0,4,112,0.13238,7.47568,1.34189,-3.51281,0.06852,0.03771,8.18028,81729226074.99571
376,0.01534,0.01201,0.05617,15.00942,38.18161,median_nonzero,0,4,110,0.17303,7.28433,1.96853,-3.62017,0.07686,0.02457,8.88243,81704622097.93782
213,0.02145,0.02702,0.01441,15.33386,34.74787,median_nonzero,0,1,105,0.0815,5.23641,1.71361,-4.89087,0.05751,0.03026,6.93616,81601758405.11607
239,0.01112,0.0218,0.0185,15.30294,38.013,median_nonzero,0,2,111,0.0893,6.02976,1.87126,-4.77198,0.05783,0.0266,6.58439,81581784093.00327
212,0.02375,0.02821,0.01373,15.35706,33.5729,median_nonzero,0,1,105,0.06175,5.29421,1.70677,-4.9011,0.06225,0.0322,6.78692,81544877672.92204
254,0.01019,0.01973,0.01909,15.31557,39.09817,median_nonzero,0,2,111,0.09073,5.46992,1.91749,-4.41209,0.05041,0.03134,6.99255,81523742775.0612
243,0.01102,0.02205,0.01811,15.33573,37.97568,median_nonzero,0,2,114,0.09725,5.33165,1.88015,-4.62369,0.05884,0.01075,6.76073,81468872354.56554
372,0.01005,0.01,0.05124,15.40363,38.74159,median_nonzero,0,3,111,0.12195,8.91799,0.89549,-4.01975,0.0761,0.02297,10.23061,81468487487.4325
148,0.02764,0.03294,0.01017,15.03318,31.23681,median_nonzero,0,3,102,0.03764,4.75286,1.6603,-5.34464,0.09056,0.08549,4.68181,81465267395.84268
359,0.01412,0.0101,0.05622,15.20389,38.5512,median_nonzero,0,4,109,0.20088,7.41405,1.25523,-3.68643,0.0786,0.0101,9.6761,81427777333.86082
189,0.02188,0.04204,0.01001,15.00393,31.50116,median_nonzero,0,3,107,0.01123,3.80669,1.63482,-5.00265,0.08893,0.07831,10.16209,81153889453.24573
399,0.04473,0.01161,0.06107,15.36964,38.51755,median_nonzero,0,3,115,0.13644,8.08319,0.84787,-3.55198,0.08279,0.0104,9.59642,81052885424.3192
219,0.0175,0.02324,0.01437,15.38986,36.29814,median_nonzero,0,1,107,0.07327,5.76554,1.70262,-5.32806,0.0623,0.02578,6.91148,80999575287.07121
225,0.02076,0.02534,0.01721,15.34304,35.69411,median_nonzero,0,1,108,0.0831,6.05502,1.74776,-5.20085,0.0514,0.04511,8.14149,80997008053.6096
380,0.01697,0.01498,0.04148,15.37174,38.47732,median_nonzero,0,3,113,0.15673,7.4226,0.64783,-4.08469,0.06712,0.02177,7.89696,80939604844.63498
217,0.01683,0.02499,0.01386,15.38755,35.57601,median_nonzero,0,1,106,0.0771,5.39343,1.79586,-5.20361,0.05977,0.0236,7.22069,80836080778.70245
388,0.01565,0.01538,0.0447,15.20167,38.12707,median_nonzero,0,3,113,0.16543,8.38487,0.95796,-3.83187,0.10326,0.01609,8.16626,80461740574.37091
355,0.05983,0.01159,0.05488,15.00418,38.93845,median_nonzero,0,3,110,0.17981,8.2737,1.45087,-3.52998,0.07784,0.02841,9.99192,80397191748.278
202,0.02364,0.03251,0.01001,15.15702,31.48911,median_nonzero,0,2,103,0.04784,4.54389,1.80018,-4.95933,0.09479,0.04433,5.43846,80287456769.53094
153,0.03258,0.03327,0.0114,15.00321,31.30153,median_nonzero,0,3,106,0.03468,5.10864,1.58339,-5.94804,0.09217,0.11173,5.36264,80087935456.61893
222,0.02086,0.02553,0.01418,15.36369,35.39464,median_nonzero,0,1,105,0.06946,5.87806,1.66859,-5.22798,0.0623,0.04323,7.76893,79928011782.44331
133,0.01652,0.03249,0.01206,15.00539,33.48622,median_nonzero,0,4,106,0.01736,3.42021,1.76895,-4.70583,0.11079,0.07265,5.19978,79828398694.85284
134,0.02396,0.03072,0.01115,15.01182,32.99436,median_nonzero,0,4,100,0.05345,4.03104,1.75432,-3.53841,0.09065,0.07506,3.78668,79800862960.16798
155,0.03123,0.03463,0.01089,15.00082,31.50879,median_nonzero,0,3,106,0.01311,5.73117,1.58171,-5.02882,0.1083,0.10059,5.24076,79711279872.44186
221,0.02098,0.02479,0.01434,15.36186,35.51032,median_nonzero,0,1,105,0.06779,5.38837,1.7183,-5.23314,0.06561,0.04273,7.32773,79597565485.05525
354,0.01625,0.01182,0.05954,15.22078,37.91057,median_nonzero,0,3,108,0.14461,7.95172,1.99804,-3.28642,0.08293,0.01583,9.00109,79593635408.58661
89,0.03502,0.02017,0.02908,15.25214,26.68292,median_nonzero,0,2,65,0.04423,3.38753,1.98154,-1.82354,0.1141,0.05581,18.24071,79534583396.22192
227,0.01442,0.02264,0.01562,15.41367,36.27414,median_nonzero,0,1,107,0.08757,5.67808,1.65874,-5.2205,0.06001,0.0372,8.74974,79363542309.92836
223,0.02107,0.0248,0.01534,15.36002,35.58381,median_nonzero,0,1,107,0.07478,5.76014,1.67261,-5.21955,0.06449,0.04622,8.64206,79352562492.93938
379,0.01356,0.01337,0.05329,15.20196,39.98301,median_nonzero,0,4,113,0.1641,7.56588,1.89248,-3.94079,0.06829,0.01616,9.92963,79295989927.69406
385,0.01395,0.01165,0.03788,15.37587,37.1957,median_nonzero,0,4,115,0.15432,7.87754,1.06906,-4.06447,0.07379,0.01093,9.65446,79266888347.15213
357,0.01186,0.01329,0.06145,15.19509,39.03862,median_nonzero,0,3,111,0.13913,7.63194,1.09182,-3.60815,0.09795,0.03839,10.3941,79250151523.4075
344,0.01146,0.01275,0.06298,15.19864,39.04618,median_nonzero,0,3,112,0.13422,8.0798,1.92978,-3.4278,0.08014,0.03401,8.96001,79094720230.57817
208,0.02346,0.02959,0.01402,15.34398,33.81134,median_nonzero,0,1,105,0.06596,5.02424,1.70779,-4.9711,0.06638,0.04375,7.31514,79071966267.95654
149,0.02731,0.03497,0.01023,15.04307,32.49775,median_nonzero,0,3,106,0.03794,4.6137,1.65852,-5.38638,0.09211,0.08916,5.96341,78947997623.0133
209,0.02325,0.02859,0.01385,15.38062,33.62891,median_nonzero,0,1,105,0.06794,5.04562,1.69578,-4.94157,0.06598,0.04084,7.41783,78801783601.55719
147,0.02839,0.03307,0.01052,15.04962,31.66804,median_nonzero,0,3,101,0.03589,4.6969,1.77779,-5.30071,0.10724,0.08583,6.21339,78786011527.32588
131,0.02066,0.03278,0.01267,15.0307,32.67462,median_nonzero,0,4,101,0.05467,3.54046,1.74844,-4.36171,0.09951,0.06949,5.3211,78754647739.94446
171,0.02601,0.03463,0.01251,15.00095,32.43497,median_nonzero,0,4,101,0.03801,4.87644,1.69958,-4.7348,0.08506,0.09654,5.14474,78665254613.46742
183,0.02515,0.03454,0.01255,15.17898,32.31892,median_nonzero,0,2,101,0.01163,4.36085,1.6789,-5.06953,0.07071,0.10507,3.8292,78583112473.00027
205,0.02385,0.03355,0.01169,15.3653,33.12151,median_nonzero,0,1,104,0.04926,4.70659,1.77692,-4.83657,0.07529,0.03568,6.43122,78300999317.87
151,0.0283,0.03343,0.01013,15.01354,31.58194,median_nonzero,0,3,102,0.03698,5.01003,1.61155,-5.39839,0.10801,0.09975,5.36828,78300545174.5765
135,0.02499,0.03466,0.01197,15.02717,32.52213,median_nonzero,0,4,100,0.05234,4.3549,1.74507,-4.67034,0.09213,0.0752,5.50258,78094244767.51558
195,0.01905,0.04265,0.013,15.01158,31.45896,median_nonzero,0,3,105,0.04818,3.36677,1.5515,-5.18003,0.08561,0.07943,9.60842,78086987227.6066
373,0.01001,0.01479,0.05706,15.19141,39.59021,median_nonzero,0,4,110,0.15619,6.69679,1.00741,-3.73725,0.09886,0.03039,8.33184,78000989380.35973
410,0.01161,0.01182,0.05682,15.37072,38.70118,median_nonzero,0,3,110,0.15457,7.95746,1.10832,-3.787,0.07951,0.02729,8.34729,77820424082.22531
140,0.02854,0.0309,0.01003,15.00807,32.22047,median_nonzero,0,4,100,0.05708,4.44876,1.65292,-5.02228,0.12068,0.07196,5.50996,77755690049.42009
191,0.01971,0.04239,0.01224,15.14745,31.69409,median_nonzero,0,3,107,0.01621,3.80004,1.63137,-5.11142,0.08909,0.06666,5.10575,77636084901.26707
119,0.01841,0.0327,0.01972,15.14394,31.42478,median_nonzero,0,5,102,0.04239,3.97508,1.82549,-3.93479,0.09738,0.04916,2.43884,77617401897.30496
181,0.02899,0.03881,0.01453,15.20525,30.76943,median_nonzero,0,3,101,0.01056,4.88034,1.6289,-5.34516,0.10037,0.06811,4.30058,77599557709.92961
314,0.05412,0.01336,0.05752,15.03299,39.97327,median_nonzero,0,3,110,0.1734,8.29504,1.93764,-3.7154,0.07527,0.03432,9.91277,77457820965.81221
394,0.01349,0.0116,0.0478,15.377,37.35143,median_nonzero,0,3,112,0.18752,8.15439,1.14413,-3.89943,0.0876,0.0102,8.16306,77441866092.9078
152,0.03276,0.03557,0.01151,15.01473,31.04244,median_nonzero,0,3,102,0.03447,5.22164,1.59433,-5.33479,0.1067,0.10202,5.37479,77433100112.1564
286,0.01283,0.01342,0.0625,15.49892,38.87597,median_nonzero,0,2,112,0.09943,6.44333,1.96645,-4.33447,0.0657,0.01006,8.54713,77282343245.47128
174,0.02935,0.03958,0.01382,15.17469,31.05497,median_nonzero,0,3,101,0.01192,4.88654,1.62223,-5.47127,0.10229,0.06706,4.44446,77276591588.93613
194,0.01574,0.04505,0.01002,15.20052,32.8086,median_nonzero,0,2,106,0.03061,4.09748,0.82448,-4.8437,0.06926,0.09265,6.21222,77267069228.25145
206,0.02475,0.03406,0.01152,15.47846,33.16534,median_nonzero,0,1,103,0.03956,4.69094,1.765,-4.84891,0.05798,0.03818,6.61561,77215852917.88467
