TimeStamp,rsi_feature,close,Ask,Bid,Volume,Position,Cash,NetValue,Action
2025-05-20 15:53:00,14.973,70.7,70.7,70.69,3764.0,1,-70.77,-0.08,Hold
2025-05-20 15:54:00,16.659,70.65,70.67,70.66,2294.0,1,-70.77,-0.11,Hold
2025-05-20 15:55:00,20.254,70.54,70.56,70.55,1697.0,1,-70.77,-0.22,Hold
2025-05-20 15:56:00,20.898,70.52,70.54,70.53,2914.0,1,-70.77,-0.24,Hold
2025-05-20 15:57:00,22.861,70.46,70.46,70.45,1418.0,1,-70.77,-0.32,Hold
2025-05-20 15:58:00,27.964,70.29,70.29,70.28,1774.0,1,-70.77,-0.49,Hold
2025-05-20 15:59:00,23.918,70.4,70.41,70.4,2141.0,1,-70.77,-0.37,Hold
2025-05-20 16:00:00,24.839,70.37,70.39,70.38,2464.0,1,-70.77,-0.39,Hold
2025-05-20 16:01:00,25.474,70.35,70.33,70.32,2343.0,1,-70.77,-0.45,Hold
2025-05-20 16:02:00,25.059,70.36,70.37,70.36,2414.0,1,-70.77,-0.41,Hold
2025-05-20 16:03:00,22.532,70.42,70.44,70.43,1607.0,1,-70.77,-0.34,Hold
2025-05-20 16:04:00,21.271,70.45,70.45,70.44,1558.0,1,-70.77,-0.33,Hold
2025-05-20 16:05:00,18.763,70.51,70.52,70.51,1749.0,1,-70.77,-0.26,Hold
2025-05-20 16:06:00,22.109,70.43,70.44,70.43,1614.0,1,-70.77,-0.34,Hold
2025-05-20 16:07:00,27.335,70.29,70.3,70.29,2821.0,1,-70.77,-0.48,Hold
2025-05-20 16:08:00,28.714,70.25,70.25,70.24,1913.0,1,-70.77,-0.53,Hold
2025-05-20 16:09:00,32.599,70.13,70.14,70.13,2203.0,1,-70.77,-0.64,Hold
2025-05-20 16:10:00,26.01,70.27,70.27,70.26,2498.0,1,-70.77,-0.51,Hold
2025-05-20 16:11:00,27.713,70.22,70.24,70.23,1541.0,1,-70.77,-0.54,Hold
2025-05-20 16:12:00,23.292,70.32,70.34,70.33,689.0,1,-70.77,-0.44,Hold
2025-05-20 16:13:00,22.858,70.33,70.34,70.33,1969.0,1,-70.77,-0.44,Hold
2025-05-20 16:14:00,24.06,70.3,70.31,70.3,900.0,1,-70.77,-0.47,Hold
2025-05-20 16:15:00,17.947,70.44,70.44,70.43,1258.0,1,-70.77,-0.34,Hold
2025-05-20 16:16:00,21.317,70.36,70.37,70.36,1492.0,1,-70.77,-0.41,Hold
2025-05-20 16:17:00,17.602,70.45,70.46,70.45,1321.0,1,-70.77,-0.32,Hold
2025-05-20 16:18:00,14.175,70.54,70.56,70.55,2395.0,1,-70.77,-0.22,Hold
2025-05-20 16:19:00,15.574,70.51,70.52,70.51,1381.0,1,-70.77,-0.26,Hold
2025-05-20 16:20:00,11.489,70.62,70.62,70.61,1292.0,1,-70.77,-0.16,Hold
2025-05-20 16:21:00,14.402,70.56,70.56,70.55,2902.0,1,-70.77,-0.22,Hold
2025-05-20 16:22:00,12.512,70.61,70.61,70.6,847.0,1,-70.77,-0.17,Hold
2025-05-20 16:23:00,16.421,70.53,70.55,70.54,1333.0,1,-70.77,-0.23,Hold
2025-05-20 16:24:00,20.893,70.43,70.44,70.44,1565.0,1,-70.77,-0.33,Hold
2025-05-20 16:25:00,18.301,70.49,70.49,70.48,1074.0,1,-70.77,-0.29,Hold
2025-05-20 16:26:00,13.549,70.61,70.61,70.6,1123.0,1,-70.77,-0.17,Hold
2025-05-20 16:27:00,17.685,70.52,70.53,70.52,1266.0,1,-70.77,-0.25,Hold
2025-05-20 16:28:00,24.44,70.35,70.36,70.35,2828.0,1,-70.77,-0.42,Hold
2025-05-20 16:29:00,23.143,70.38,70.38,70.37,1003.0,1,-70.77,-0.4,Hold
2025-05-20 16:30:00,21.82,70.41,70.42,70.41,917.0,1,-70.77,-0.36,Hold
2025-05-20 16:31:00,19.195,70.47,70.47,70.46,1028.0,1,-70.77,-0.31,Hold
2025-05-20 16:32:00,24.905,70.33,70.33,70.32,1549.0,1,-70.77,-0.45,Hold
2025-05-20 16:33:00,20.556,70.43,70.43,70.42,1146.0,1,-70.77,-0.35,Hold
2025-05-20 16:34:00,19.301,70.46,70.47,70.46,834.0,1,-70.77,-0.31,Hold
2025-05-20 16:35:00,16.811,70.52,70.53,70.52,1470.0,1,-70.77,-0.25,Hold
2025-05-20 16:36:00,19.542,70.46,70.47,70.46,947.0,1,-70.77,-0.31,Hold
2025-05-20 16:37:00,15.003,70.57,70.57,70.56,800.0,1,-70.77,-0.21,Hold
2025-05-20 16:38:00,10.65,70.69,70.7,70.69,2411.0,1,-70.77,-0.08,Hold
2025-05-20 16:39:00,5.988,70.84,70.84,70.83,5253.0,1,-70.77,0.06,Hold
2025-05-20 16:40:00,5.408,70.86,70.87,70.86,2287.0,1,-70.77,0.09,Hold
2025-05-20 16:41:00,8.082,70.81,70.81,70.8,1508.0,1,-70.77,0.03,Hold
2025-05-20 16:42:00,7.747,70.82,70.82,70.81,1022.0,1,-70.77,0.04,Hold
2025-05-20 16:43:00,9.458,70.79,70.8,70.79,793.0,1,-70.77,0.02,Hold
2025-05-20 16:44:00,4.993,70.92,70.93,70.92,2032.0,1,-70.77,0.15,Hold
2025-05-20 16:45:00,6.183,70.9,70.92,70.91,2321.0,1,-70.77,0.14,Hold
2025-05-20 16:46:00,8.007,70.87,70.88,70.87,1283.0,1,-70.77,0.1,Hold
2025-05-20 16:47:00,8.634,70.86,70.87,70.86,561.0,1,-70.77,0.09,Hold
2025-05-20 16:48:00,5.912,70.93,70.94,70.93,1192.0,1,-70.77,0.16,Hold
2025-05-20 16:49:00,7.265,70.91,70.92,70.91,1140.0,1,-70.77,0.14,Hold
2025-05-20 16:50:00,8.653,70.89,70.89,70.88,1076.0,1,-70.77,0.11,Hold
2025-05-20 16:51:00,17.382,70.75,70.76,70.75,2534.0,1,-70.77,-0.02,Hold
2025-05-20 16:52:00,14.026,70.82,70.82,70.81,1344.0,1,-70.77,0.04,Hold
2025-05-20 16:53:00,13.554,70.83,70.84,70.83,726.0,1,-70.77,0.06,Hold
2025-05-20 16:54:00,13.059,70.84,70.85,70.84,863.0,1,-70.77,0.07,Hold
2025-05-20 16:55:00,12.036,70.86,70.86,70.85,986.0,1,-70.77,0.08,Hold
2025-05-20 16:56:00,17.394,70.78,70.78,70.77,555.0,1,-70.77,0.0,Hold
2025-05-20 16:57:00,24.687,70.65,70.66,70.65,2695.0,1,-70.77,-0.12,Hold
2025-05-20 16:58:00,28.912,70.56,70.56,70.55,2813.0,1,-70.77,-0.22,Hold
2025-05-20 16:59:00,31.874,70.49,70.5,70.49,1511.0,1,-70.77,-0.28,Hold
2025-05-20 17:00:00,31.199,70.5,70.5,70.49,4383.0,1,-70.77,-0.28,Hold
2025-05-20 17:01:00,31.199,70.5,70.5,70.49,1861.0,1,-70.77,-0.28,Hold
2025-05-20 17:02:00,24.997,70.59,70.59,70.58,1146.0,1,-70.77,-0.19,Hold
2025-05-20 17:03:00,23.076,70.62,70.63,70.62,1644.0,1,-70.77,-0.15,Hold
2025-05-20 17:04:00,25.831,70.57,70.57,70.56,830.0,1,-70.77,-0.21,Hold
2025-05-20 17:05:00,28.931,70.51,70.52,70.51,960.0,1,-70.77,-0.26,Hold
2025-05-20 17:06:00,31.803,70.45,70.45,70.44,770.0,1,-70.77,-0.33,Hold
2025-05-20 17:07:00,21.51,70.61,70.61,70.6,658.0,1,-70.77,-0.17,Hold
2025-05-20 17:08:00,22.568,70.59,70.6,70.59,763.0,1,-70.77,-0.18,Hold
2025-05-20 17:09:00,23.116,70.58,70.58,70.57,582.0,1,-70.77,-0.2,Hold
2025-05-20 17:10:00,24.795,70.55,70.56,70.55,317.0,1,-70.77,-0.22,Hold
2025-05-20 17:11:00,16.984,70.68,70.68,70.67,982.0,1,-70.77,-0.1,Hold
2025-05-20 17:12:00,20.475,70.62,70.63,70.62,1474.0,1,-70.77,-0.15,Hold
2025-05-20 17:13:00,20.475,70.62,70.64,70.63,417.0,1,-70.77,-0.14,Hold
2025-05-20 17:14:00,21.692,70.6,70.6,70.59,790.0,1,-70.77,-0.18,Hold
2025-05-20 17:15:00,21.02,70.61,70.61,70.6,280.0,1,-70.77,-0.17,Hold
2025-05-20 17:16:00,18.975,70.64,70.65,70.64,611.0,1,-70.77,-0.13,Hold
2025-05-20 17:17:00,15.702,70.69,70.7,70.69,1193.0,1,-70.77,-0.08,Hold
2025-05-20 17:18:00,14.43,70.71,70.72,70.71,486.0,1,-70.77,-0.06,Hold
2025-05-20 17:19:00,14.43,70.71,70.71,70.7,979.0,1,-70.77,-0.07,Hold
2025-05-20 17:20:00,17.768,70.67,70.67,70.66,1058.0,1,-70.77,-0.11,Hold
2025-05-20 17:21:00,16.279,70.69,70.7,70.69,318.0,1,-70.77,-0.08,Hold
2025-05-20 17:22:00,17.161,70.68,70.67,70.66,691.0,1,-70.77,-0.11,Hold
2025-05-20 17:23:00,27.001,70.55,70.56,70.55,747.0,1,-70.77,-0.22,Hold
2025-05-20 17:24:00,28.894,70.52,70.53,70.52,1835.0,1,-70.77,-0.25,Hold
2025-05-20 17:25:00,26.241,70.55,70.57,70.56,818.0,1,-70.77,-0.21,Hold
2025-05-20 17:26:00,17.142,70.67,70.67,70.66,865.0,1,-70.77,-0.11,Hold
2025-05-20 17:27:00,16.471,70.68,70.68,70.67,1529.0,1,-70.77,-0.1,Hold
2025-05-20 17:28:00,19.55,70.64,70.65,70.64,655.0,1,-70.77,-0.13,Hold
2025-05-20 17:29:00,17.361,70.67,70.67,70.66,489.0,1,-70.77,-0.11,Hold
2025-05-20 17:30:00,15.22,70.7,70.71,70.7,1207.0,1,-70.77,-0.07,Hold
2025-05-20 17:31:00,15.22,70.7,70.7,70.69,554.0,1,-70.77,-0.08,Hold
2025-05-20 17:32:00,24.635,70.58,70.59,70.58,758.0,1,-70.77,-0.19,Hold
2025-05-20 17:33:00,21.475,70.62,70.63,70.62,1036.0,1,-70.77,-0.15,Hold
2025-05-20 17:34:00,20.69,70.63,70.64,70.63,612.0,1,-70.77,-0.14,Hold
2025-05-20 17:35:00,22.995,70.6,70.61,70.6,616.0,1,-70.77,-0.17,Hold
2025-05-20 17:36:00,25.236,70.57,70.58,70.57,404.0,1,-70.77,-0.2,Hold
2025-05-20 17:37:00,25.986,70.56,70.57,70.56,824.0,1,-70.77,-0.21,Hold
2025-05-20 17:38:00,28.234,70.53,70.54,70.53,692.0,1,-70.77,-0.24,Hold
2025-05-20 17:39:00,22.489,70.59,70.58,70.57,1219.0,1,-70.77,-0.2,Hold
2025-05-20 17:40:00,26.335,70.54,70.54,70.53,553.0,1,-70.77,-0.24,Hold
2025-05-20 17:41:00,29.168,70.5,70.49,70.48,1761.0,1,-70.77,-0.29,Hold
2025-05-20 17:42:00,24.438,70.55,70.56,70.55,898.0,1,-70.77,-0.22,Hold
2025-05-20 17:43:00,27.36,70.51,70.51,70.5,571.0,1,-70.77,-0.27,Hold
2025-05-20 17:44:00,33.611,70.41,70.41,70.4,810.0,1,-70.77,-0.37,Hold
2025-05-20 17:45:00,32.628,70.42,70.42,70.41,1158.0,1,-70.77,-0.36,Hold
2025-05-20 17:46:00,28.735,70.46,70.46,70.45,1473.0,1,-70.77,-0.32,Hold
2025-05-20 17:47:00,22.604,70.53,70.53,70.52,545.0,1,-70.77,-0.25,Hold
2025-05-20 17:48:00,14.741,70.64,70.64,70.63,2462.0,1,-70.77,-0.14,Hold
2025-05-20 17:49:00,14.099,70.65,70.66,70.65,1777.0,1,-70.77,-0.12,Hold
2025-05-20 17:50:00,14.945,70.64,70.65,70.64,1028.0,1,-70.77,-0.13,Hold
2025-05-20 17:51:00,14.228,70.65,70.65,70.64,730.0,1,-70.77,-0.13,Hold
2025-05-20 17:52:00,16.073,70.63,70.63,70.62,543.0,1,-70.77,-0.15,Hold
2025-05-20 17:53:00,18.795,70.6,70.61,70.6,649.0,1,-70.77,-0.17,Hold
2025-05-20 17:54:00,17.097,70.62,70.63,70.62,415.0,1,-70.77,-0.15,Hold
2025-05-20 17:55:00,9.082,70.73,70.74,70.73,1238.0,1,-70.77,-0.04,Hold
2025-05-20 17:56:00,2.153,70.86,70.88,70.87,3357.0,1,-70.77,0.1,Hold
2025-05-20 17:57:00,3.13,70.85,70.84,70.83,1207.0,1,-70.77,0.06,Hold
2025-05-20 17:58:00,6.089,70.82,70.83,70.82,937.0,1,-70.77,0.05,Hold
2025-05-20 17:59:00,8.981,70.79,70.79,70.78,1094.0,1,-70.77,0.01,Hold
2025-05-20 18:00:00,8.981,70.79,70.79,70.78,871.0,1,-70.77,0.01,Hold
2025-05-20 18:01:00,7.056,70.82,70.83,70.82,1151.0,1,-70.77,0.05,Hold
2025-05-20 18:02:00,11.204,70.78,70.81,70.8,629.0,1,-70.77,0.03,Hold
2025-05-20 18:03:00,9.132,70.81,70.81,70.8,618.0,1,-70.77,0.03,Hold
2025-05-20 18:04:00,13.212,70.77,70.78,70.77,597.0,1,-70.77,0.0,Hold
2025-05-20 18:05:00,18.735,70.71,70.72,70.71,462.0,1,-70.77,-0.06,Hold
2025-05-20 18:06:00,25.664,70.62,70.63,70.62,987.0,1,-70.77,-0.15,Hold
2025-05-20 18:07:00,23.101,70.65,70.65,70.64,1608.0,1,-70.77,-0.13,Hold
2025-05-20 18:08:00,25.306,70.62,70.63,70.62,537.0,1,-70.77,-0.15,Hold
2025-05-20 18:09:00,21.825,70.66,70.67,70.66,2939.0,1,-70.77,-0.11,Hold
2025-05-20 18:10:00,29.932,70.54,70.55,70.54,821.0,1,-70.77,-0.23,Hold
2025-05-20 18:11:00,28.183,70.56,70.56,70.55,1507.0,1,-70.77,-0.22,Hold
2025-05-20 18:12:00,23.195,70.62,70.61,70.6,799.0,1,-70.77,-0.17,Hold
2025-05-20 18:13:00,20.859,70.65,70.65,70.64,700.0,1,-70.77,-0.13,Hold
2025-05-20 18:14:00,22.354,70.63,70.65,70.64,715.0,1,-70.77,-0.13,Hold
2025-05-20 18:15:00,24.574,70.6,70.61,70.6,892.0,1,-70.77,-0.17,Hold
2025-05-20 18:16:00,22.816,70.62,70.63,70.62,719.0,1,-70.77,-0.15,Hold
2025-05-20 18:17:00,20.216,70.65,70.65,70.64,364.0,1,-70.77,-0.13,Hold
2025-05-20 18:18:00,18.511,70.67,70.68,70.67,486.0,1,-70.77,-0.1,Hold
2025-05-20 18:19:00,21.176,70.64,70.65,70.64,471.0,1,-70.77,-0.13,Hold
2025-05-20 18:20:00,12.528,70.75,70.76,70.75,1081.0,1,-70.77,-0.02,Hold
2025-05-20 18:21:00,16.078,70.71,70.72,70.71,918.0,1,-70.77,-0.06,Hold
2025-05-20 18:22:00,19.425,70.67,70.68,70.67,497.0,1,-70.77,-0.1,Hold
2025-05-20 18:23:00,21.828,70.64,70.64,70.63,1346.0,1,-70.77,-0.14,Hold
2025-05-20 18:24:00,27.586,70.56,70.57,70.56,909.0,1,-70.77,-0.21,Hold
2025-05-20 18:25:00,23.318,70.61,70.62,70.61,1724.0,1,-70.77,-0.16,Hold
2025-05-20 18:26:00,17.984,70.68,70.69,70.68,591.0,1,-70.77,-0.09,Hold
2025-05-20 18:27:00,11.613,70.78,70.79,70.78,3257.0,1,-70.77,0.01,Hold
2025-05-20 18:28:00,11.029,70.79,70.79,70.78,1625.0,1,-70.77,0.01,Hold
2025-05-20 18:29:00,15.151,70.74,70.74,70.73,826.0,1,-70.77,-0.04,Hold
2025-05-20 18:30:00,12.599,70.78,70.79,70.78,544.0,1,-70.77,0.01,Hold
2025-05-20 18:31:00,9.051,70.84,70.85,70.84,1037.0,1,-70.77,0.07,Hold
2025-05-20 18:32:00,10.812,70.82,70.82,70.81,1282.0,1,-70.77,0.04,Hold
2025-05-20 18:33:00,7.881,70.87,70.87,70.86,518.0,1,-70.77,0.09,Hold
2025-05-20 18:34:00,11.483,70.83,70.84,70.83,955.0,1,-70.77,0.06,Hold
2025-05-20 18:35:00,9.636,70.86,70.86,70.85,648.0,1,-70.77,0.08,Hold
2025-05-20 18:36:00,6.717,70.91,70.91,70.9,764.0,1,-70.77,0.13,Hold
2025-05-20 18:37:00,2.601,70.99,70.99,70.98,2122.0,1,-70.77,0.21,Hold
2025-05-20 18:38:00,1.196,71.02,71.03,71.02,4544.0,1,-70.77,0.25,Hold
2025-05-20 18:39:00,2.239,71.01,71.02,71.01,751.0,1,-70.77,0.24,Hold
2025-05-20 18:40:00,2.239,71.01,71.01,71.0,1794.0,1,-70.77,0.23,Hold
2025-05-20 18:41:00,4.518,70.99,71.0,70.99,630.0,1,-70.77,0.22,Hold
2025-05-20 18:42:00,1.151,71.05,71.06,71.05,654.0,1,-70.77,0.28,Hold
2025-05-20 18:43:00,2.33,71.04,71.05,71.04,1824.0,1,-70.77,0.27,Hold
2025-05-20 18:44:00,-40.387,71.09,71.1,71.09,1954.0,0,0.32,0.32,Sell
2025-05-20 18:45:00,-35.658,71.05,71.06,71.05,1552.0,0,0.32,0.32,Hold
2025-05-20 18:46:00,-37.417,71.08,71.08,71.07,624.0,0,0.32,0.32,Hold
2025-05-20 18:47:00,-38.567,71.1,71.1,71.09,464.0,0,0.32,0.32,Hold
2025-05-20 18:48:00,-39.15,71.11,71.11,71.1,436.0,0,0.32,0.32,Hold
2025-05-20 18:49:00,-35.258,71.08,71.08,71.07,635.0,0,0.32,0.32,Hold
2025-05-20 18:50:00,-37.844,71.12,71.13,71.12,695.0,0,0.32,0.32,Hold
2025-05-20 18:51:00,-30.596,71.06,71.07,71.06,949.0,0,0.32,0.32,Hold
2025-05-20 18:52:00,-28.369,71.04,71.05,71.04,681.0,0,0.32,0.32,Hold
2025-05-20 18:53:00,-27.242,71.03,71.04,71.03,871.0,0,0.32,0.32,Hold
2025-05-20 18:54:00,-31.25,71.08,71.09,71.08,552.0,0,0.32,0.32,Hold
2025-05-20 18:55:00,-33.452,71.11,71.13,71.12,1274.0,0,0.32,0.32,Hold
2025-05-20 18:56:00,-34.18,71.12,71.13,71.12,333.0,0,0.32,0.32,Hold
2025-05-20 18:57:00,-27.998,71.07,71.06,71.05,460.0,0,0.32,0.32,Hold
2025-05-20 18:58:00,-28.847,71.08,71.08,71.07,268.0,0,0.32,0.32,Hold
2025-05-20 18:59:00,-24.154,71.04,71.04,71.03,399.0,0,0.32,0.32,Hold
2025-05-20 19:00:00,-27.763,71.08,71.08,71.07,770.0,0,0.32,0.32,Hold
2025-05-20 19:01:00,-29.472,71.1,71.09,71.08,670.0,0,0.32,0.32,Hold
2025-05-20 19:02:00,-28.21,71.09,71.1,71.09,561.0,0,0.32,0.32,Hold
2025-05-20 19:03:00,-25.679,71.07,71.07,71.06,323.0,0,0.32,0.32,Hold
2025-05-20 19:04:00,-29.457,71.11,71.11,71.1,443.0,0,0.32,0.32,Hold
2025-05-20 19:05:00,-32.056,71.14,71.15,71.14,643.0,0,0.32,0.32,Hold
2025-05-20 19:06:00,-28.068,71.11,71.12,71.11,1061.0,0,0.32,0.32,Hold
2025-05-20 19:07:00,-32.385,71.16,71.16,71.15,688.0,0,0.32,0.32,Hold
2025-05-20 19:08:00,-27.326,71.12,71.13,71.12,599.0,0,0.32,0.32,Hold
2025-05-20 19:09:00,-29.103,71.14,71.15,71.14,421.0,0,0.32,0.32,Hold
2025-05-20 19:10:00,-25.396,71.11,71.12,71.11,367.0,0,0.32,0.32,Hold
2025-05-20 19:11:00,-20.841,71.07,71.08,71.07,431.0,0,0.32,0.32,Hold
2025-05-20 19:12:00,-21.9,71.08,71.09,71.08,338.0,0,0.32,0.32,Hold
2025-05-20 19:13:00,-19.609,71.06,71.06,71.05,675.0,0,0.32,0.32,Hold
2025-05-20 19:14:00,-24.937,71.11,71.11,71.1,707.0,0,0.32,0.32,Hold
2025-05-20 19:15:00,-19.347,71.06,71.07,71.06,314.0,0,0.32,0.32,Hold
2025-05-20 19:16:00,-17.285,71.04,71.04,71.03,640.0,0,0.32,0.32,Hold
2025-05-20 19:17:00,-17.285,71.04,71.04,71.03,420.0,0,0.32,0.32,Hold
2025-05-20 19:18:00,-14.111,71.01,71.01,71.0,597.0,0,0.32,0.32,Hold
2025-05-20 19:19:00,-13.078,71.0,71.0,70.99,956.0,0,0.32,0.32,Hold
2025-05-20 19:20:00,-9.15,70.96,70.97,70.96,906.0,0,0.32,0.32,Hold
2025-05-20 19:21:00,-4.145,70.9,70.91,70.9,690.0,0,0.32,0.32,Hold
2025-05-20 19:22:00,-9.655,70.94,70.94,70.93,1160.0,0,0.32,0.32,Hold
2025-05-20 19:23:00,-6.393,70.9,70.91,70.9,754.0,0,0.32,0.32,Hold
2025-05-20 19:24:00,-9.078,70.92,70.93,70.92,206.0,0,0.32,0.32,Hold
2025-05-20 19:25:00,-11.714,70.94,70.94,70.93,512.0,0,0.32,0.32,Hold
2025-05-20 19:26:00,-15.503,70.97,70.98,70.97,1040.0,0,0.32,0.32,Hold
2025-05-20 19:27:00,-22.167,71.03,71.04,71.03,851.0,0,0.32,0.32,Hold
2025-05-20 19:28:00,-18.96,71.0,71.01,71.0,716.0,0,0.32,0.32,Hold
2025-05-20 19:29:00,-15.934,70.97,70.98,70.97,363.0,0,0.32,0.32,Hold
2025-05-20 19:30:00,-12.208,70.93,70.94,70.93,541.0,0,0.32,0.32,Hold
2025-05-20 19:31:00,-10.45,70.91,70.92,70.91,797.0,0,0.32,0.32,Hold
2025-05-20 19:32:00,-1.907,70.79,70.8,70.79,1441.0,0,0.32,0.32,Hold
2025-05-20 19:33:00,41.337,70.73,70.74,70.73,3390.0,1,-70.42,0.31,Buy
2025-05-20 19:34:00,42.341,70.71,70.71,70.7,1589.0,1,-70.42,0.28,Hold
2025-05-20 19:35:00,42.341,70.71,70.72,70.71,1669.0,1,-70.42,0.29,Hold
2025-05-20 19:36:00,33.415,70.78,70.78,70.77,1555.0,1,-70.42,0.35,Hold
2025-05-20 19:37:00,39.708,70.67,70.67,70.66,2368.0,1,-70.42,0.24,Hold
2025-05-20 19:38:00,32.391,70.74,70.74,70.73,817.0,1,-70.42,0.31,Hold
2025-05-20 19:39:00,35.698,70.68,70.69,70.68,1152.0,1,-70.42,0.26,Hold
2025-05-20 19:40:00,33.698,70.7,70.71,70.7,898.0,1,-70.42,0.28,Hold
2025-05-20 19:41:00,24.008,70.81,70.81,70.8,1020.0,1,-70.42,0.38,Hold
2025-05-20 19:42:00,25.966,70.78,70.78,70.77,1162.0,1,-70.42,0.35,Hold
2025-05-20 19:43:00,24.314,70.8,70.8,70.79,706.0,1,-70.42,0.37,Hold
2025-05-20 19:44:00,25.714,70.78,70.78,70.77,492.0,1,-70.42,0.35,Hold
2025-05-20 19:45:00,27.793,70.75,70.75,70.74,548.0,1,-70.42,0.32,Hold
2025-05-20 19:46:00,26.84,70.76,70.77,70.76,847.0,1,-70.42,0.34,Hold
2025-05-20 19:47:00,29.688,70.72,70.72,70.71,2526.0,1,-70.42,0.29,Hold
2025-05-20 19:48:00,23.965,70.78,70.78,70.77,749.0,1,-70.42,0.35,Hold
2025-05-20 19:49:00,33.372,70.63,70.63,70.62,965.0,1,-70.42,0.2,Hold
2025-05-20 19:50:00,34.411,70.61,70.62,70.61,2178.0,1,-70.42,0.19,Hold
2025-05-20 19:51:00,30.72,70.65,70.67,70.66,1001.0,1,-70.42,0.24,Hold
2025-05-20 19:52:00,27.208,70.69,70.71,70.7,780.0,1,-70.42,0.28,Hold
2025-05-20 19:53:00,24.667,70.72,70.72,70.71,1426.0,1,-70.42,0.29,Hold
2025-05-20 19:54:00,20.65,70.77,70.77,70.76,764.0,1,-70.42,0.34,Hold
2025-05-20 19:55:00,25.55,70.7,70.71,70.7,1020.0,1,-70.42,0.28,Hold
2025-05-20 19:56:00,26.215,70.69,70.7,70.69,302.0,1,-70.42,0.27,Hold
2025-05-20 19:57:00,24.468,70.71,70.7,70.69,705.0,1,-70.42,0.27,Hold
2025-05-20 19:58:00,21.067,70.75,70.75,70.74,623.0,1,-70.42,0.32,Hold
2025-05-20 19:59:00,21.067,70.75,70.75,70.74,443.0,1,-70.42,0.32,Hold
2025-05-20 20:00:00,24.34,70.71,70.71,70.7,468.0,1,-70.42,0.28,Hold
2025-05-20 20:01:00,24.34,70.71,70.72,70.71,918.0,1,-70.42,0.29,Hold
2025-05-20 20:02:00,23.317,70.72,70.73,70.72,621.0,1,-70.42,0.3,Hold
2025-05-20 20:03:00,16.718,70.79,70.79,70.78,401.0,1,-70.42,0.36,Hold
2025-05-20 20:04:00,18.663,70.77,70.78,70.77,931.0,1,-70.42,0.35,Hold
2025-05-20 20:05:00,15.966,70.8,70.8,70.79,838.0,1,-70.42,0.37,Hold
2025-05-20 20:06:00,14.216,70.82,70.82,70.81,299.0,1,-70.42,0.39,Hold
2025-05-20 20:07:00,13.332,70.83,70.84,70.83,525.0,1,-70.42,0.41,Hold
2025-05-20 20:08:00,17.804,70.79,70.8,70.79,880.0,1,-70.42,0.37,Hold
2025-05-20 20:09:00,23.678,70.73,70.74,70.73,600.0,1,-70.42,0.31,Hold
2025-05-20 20:10:00,18.777,70.78,70.79,70.78,1350.0,1,-70.42,0.36,Hold
2025-05-20 20:11:00,14.43,70.83,70.83,70.82,975.0,1,-70.42,0.4,Hold
2025-05-20 20:12:00,18.373,70.79,70.8,70.79,740.0,1,-70.42,0.37,Hold
